Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
SUP1197,Caroline Marshall,Derekfurt,Tennessee,North,C,Type2,2024-11-16,17,627.92,0.16,2300.29,4075.87,3.1,Pending
SUP1198,John Hayden,Gutierrezchester,Delaware,South,C,Type3,2024-01-17,5,767.98,0.17,6370.7,1311.42,4.3,Completed
SUP1199,Gregory Burton,Westmouth,Delaware,North,B,Type1,2026-05-14,16,108.73,0.05,6352.76,1213.6,4.8,Pending
SUP1200,Tristan Sanchez,Sydneyburgh,Illinois,West,A,Type1,2025-09-17,1,725.19,0.17,7122.09,4921.67,1.7,Cancelled
SUP1201,Joshua Stokes,New Maryborough,Illinois,East,C,Type2,2023-08-15,2,910.28,0.0,8676.7,2504.29,2.0,Cancelled
SUP1202,Felicia Douglas,Lake Michelle,North Dakota,South,D,Type1,2026-03-02,18,646.19,0.09,4094.18,4510.87,1.8,Completed
SUP1203,Andrea Jones,East Brianstad,Florida,South,C,Type2,2024-03-21,14,389.63,0.28,6200.71,3641.26,4.9,Completed
SUP1204,Tiffany Montes,Lake Markborough,Pennsylvania,West,C,Type1,2025-09-21,17,37.22,0.06,9569.81,1711.66,4.5,Completed
SUP1205,Willie Riley,East Gary,New Hampshire,North,A,Type3,2026-05-11,4,424.15,0.01,640.4,2168.3,2.8,Completed
SUP1206,Cheryl Aguilar,East Bridgetberg,California,South,B,Type2,2025-11-09,18,809.42,0.29,9924.97,1828.39,1.1,Completed
SUP1207,Shelly Johnson,Port Gwendolynton,Utah,North,B,Type3,2026-03-18,17,128.2,0.12,6950.42,2954.7,2.4,Completed
SUP1208,Brian Brown,East Lanceberg,New Mexico,West,A,Type2,2025-07-30,13,860.18,0.28,5342.72,-336.3,3.0,Cancelled
SUP1209,Mark Clark,North Mariaside,Massachusetts,North,C,Type1,2025-01-23,1,17.33,0.08,7889.67,,4.0,Cancelled
SUP1210,Kelsey Huang,North Valeriebury,Maine,East,B,Type2,2026-04-20,2,638.48,0.2,6110.92,4780.29,4.3,Cancelled
SUP1211,Corey Johnson,Savannahview,Nevada,East,D,Type3,2024-02-17,19,962.61,0.22,3767.4,3296.18,3.0,Completed
SUP1212,Eric Rose,Batesmouth,Georgia,East,B,Type3,2025-05-22,6,670.03,0.07,8510.01,1767.86,2.2,Pending
SUP1213,Audrey Scott,Danielfurt,California,East,A,Type2,2023-09-25,18,614.98,0.15,6942.83,1525.81,2.9,Cancelled
SUP1214,Megan Donovan,,Wisconsin,South,C,Type3,2026-05-10,16,103.16,0.03,8461.4,1841.47,2.2,Cancelled
SUP1215,Jessica Hoover,Margarethaven,Virginia,North,A,Type3,2024-08-31,15,985.23,0.13,1265.98,662.74,4.2,Pending
SUP1216,Mark Sloan,Mathewsville,Illinois,North,A,Type2,2023-11-26,4,270.27,0.04,4156.08,2629.74,2.1,Cancelled
SUP1217,Christine Barker,Bowersview,Nebraska,East,C,Type3,2023-08-08,14,740.14,0.23,2010.67,4712.13,3.3,Cancelled
SUP1218,Monica Welch,Danielleport,Arkansas,West,B,Type3,2025-04-26,2,794.38,0.1,1907.79,1508.29,1.7,Cancelled
SUP1219,Alicia Walker,Thomastown,Alabama,West,B,Type2,2026-03-26,5,247.62,0.25,5984.96,3171.18,3.4,Cancelled
SUP1220,Angela Johnson,Darlenebury,Tennessee,East,B,Type3,2026-01-28,10,394.12,,179.87,605.68,4.3,Cancelled
SUP1221,Angela Green,Lake Lucas,North Dakota,East,D,Type3,2023-12-18,10,582.69,0.28,7082.51,2581.23,4.1,Cancelled
SUP1222,Amanda Perez,,Maine,East,A,Type1,2025-03-02,9,799.79,0.08,1220.95,-149.5,4.8,Completed
SUP1223,Katrina Pena,Cookside,Pennsylvania,East,D,Type1,2025-02-27,16,672.22,0.06,625.59,-445.42,3.8,Completed
SUP1224,Austin Singh,Terriside,Iowa,North,B,Type1,2024-12-31,6,763.08,0.25,5715.14,3653.91,2.2,Pending
SUP1225,Jesse Mckay,Rachaelchester,Louisiana,North,D,Type2,2025-05-31,2,976.22,0.03,6656.15,-26.41,4.4,Completed
SUP1226,Matthew Rogers,Bruceberg,Virginia,West,C,Type1,2026-01-03,18,835.0,0.01,8459.21,51.69,3.1,Cancelled
SUP1227,Nathan Huerta,Weeksport,Arizona,West,B,Type1,2024-06-26,14,908.76,0.15,9773.68,4349.88,2.7,Completed
SUP1228,Sarah Anderson,West Justinland,Washington,West,C,Type3,2023-06-22,14,685.55,,3767.99,4875.86,3.3,Pending
SUP1229,Lori Brooks,New Jasonmouth,Michigan,North,A,Type3,2024-02-25,5,893.98,0.07,9640.44,0.42,1.9,Cancelled
SUP1230,Felicia Hernandez,South Derrick,Pennsylvania,West,C,Type3,2023-12-30,6,961.41,0.26,4265.31,4948.87,2.0,Pending
SUP1231,Joy Poole,Perryshire,Arkansas,North,B,Type1,2025-11-12,3,916.19,0.29,4933.84,3777.72,3.4,Cancelled
SUP1232,Hannah Doyle,Lichester,Iowa,West,D,Type3,2024-12-22,11,547.6,0.06,5316.59,4121.79,3.1,Pending
SUP1233,Colleen Smith,Moorebury,Mississippi,West,B,Type3,2025-09-19,5,173.66,0.06,794.21,2309.03,2.0,Pending
SUP1234,Kenneth Short,Cisnerostown,Massachusetts,West,B,Type1,2026-01-27,13,33.75,0.03,2764.74,1380.97,3.4,Completed
SUP1235,Steven Powers,New Mary,Ohio,West,A,Type2,2025-04-12,14,224.95,0.1,1414.7,,4.6,Cancelled
SUP1236,Brandon Henry,Cruzmouth,Indiana,South,A,Type2,2025-06-07,12,641.09,0.27,5566.36,4926.38,2.3,Completed
SUP1237,Christian Yang,East Matthew,Alaska,South,C,Type3,2023-08-26,9,901.22,0.25,7852.61,2814.15,4.6,Completed
SUP1238,Todd Adkins,South Ericafurt,Illinois,North,B,Type3,2023-07-28,17,94.01,0.2,4473.92,1626.19,4.6,Pending
SUP1239,Mary Lambert,,Oregon,West,A,Type3,2025-02-22,15,867.94,0.13,8902.18,3657.32,2.4,Completed
SUP1240,Jennifer Howard,Port Joseshire,New York,West,B,Type2,2024-11-01,2,255.78,0.17,6852.09,3078.58,2.1,Completed
SUP1241,Mr. Mark Bennett Jr.,Lake Edward,Mississippi,East,D,Type2,2025-06-01,18,447.27,0.19,4461.93,4876.16,1.4,Completed
SUP1242,Alejandra Campbell,Aaronton,Florida,East,C,Type1,2025-11-11,13,717.7,0.01,6826.62,1384.76,4.7,Cancelled
SUP1243,Jeffery Ray,Yorkfurt,New Mexico,West,A,Type1,2026-03-01,3,39.45,0.13,8725.81,3389.61,3.2,Completed
SUP1244,Mitchell Monroe,Kiarafurt,Kentucky,North,A,Type3,2024-08-28,19,349.55,0.16,2129.5,4992.72,2.9,Completed
SUP1245,Melissa Jackson,,Maryland,West,C,Type2,2025-11-20,16,274.41,0.08,7303.82,3535.56,1.9,Pending
SUP1246,David Monroe,East Kim,New Jersey,East,C,Type3,2024-05-24,19,351.19,0.28,3794.77,1606.05,1.7,Pending
SUP1247,Robert Little,Port Michaelport,Massachusetts,South,B,Type1,2026-03-02,19,58.29,0.06,9225.75,3328.05,4.6,Pending
SUP1248,Stephanie Smith,Brianton,Utah,West,A,Type2,2026-04-12,1,481.03,0.22,2827.15,1741.96,1.3,Cancelled
SUP1249,Elizabeth Wallace,Hernandezborough,New Mexico,East,C,Type1,2023-05-28,11,901.27,0.22,3491.02,4843.51,4.1,Cancelled
SUP1250,Jane Young,Rachelburgh,Oklahoma,South,D,Type3,2024-03-11,6,36.68,0.24,2631.28,4909.19,2.3,Completed
SUP1251,Ryan Snow,West Williamville,Oklahoma,South,C,Type3,2023-07-09,6,219.27,0.01,8910.66,758.27,1.9,Completed
SUP1252,Cheryl Perez,West Raymond,Nevada,West,C,Type1,2024-03-17,4,87.49,0.08,8025.45,1305.9,1.5,Pending
SUP1253,Joshua Gutierrez,North Michelle,Kentucky,South,A,Type1,2025-12-28,15,497.53,0.04,8641.67,1224.9,2.2,Pending
SUP1254,Cristina Harmon,South Katrina,Nevada,East,C,Type3,2025-03-17,12,25.26,0.02,4487.97,4992.07,3.3,Cancelled
SUP1255,Cynthia Wall,East Robertview,Illinois,East,C,Type2,2024-03-24,10,163.39,0.15,1683.05,1883.11,3.3,Completed
SUP1256,Sara Arnold,Michaelhaven,Minnesota,North,B,Type3,2023-06-23,12,289.13,,350.92,2644.2,3.8,Completed
SUP1257,Gregory Cohen,Port Christopherland,Montana,West,C,Type1,2026-04-24,7,982.14,0.26,3637.38,3854.21,2.9,Cancelled
SUP1258,Kenneth Quinn,Parkerport,Nebraska,West,C,Type3,2026-04-10,12,14.96,0.11,4455.47,3174.55,2.2,Pending
SUP1259,Jordan Henry,North Benjaminstad,Michigan,West,B,Type3,2026-02-01,6,18.69,0.07,3154.02,4526.57,2.3,Completed
SUP1260,James Harris,Port Marcusstad,Rhode Island,South,D,Type1,2025-02-16,13,881.49,0.28,4868.79,4330.09,3.0,Completed
SUP1261,Lisa Decker,Port Crystalberg,Montana,West,C,Type1,2024-10-05,16,579.61,0.3,4418.65,4651.39,3.2,Cancelled
SUP1262,Billy Watson,West Chadshire,Utah,North,A,Type2,2026-04-08,7,606.49,0.16,8058.01,,2.3,Completed
SUP1263,Joseph Morris,Calebtown,Iowa,North,C,Type1,2023-09-09,4,387.51,0.05,8826.37,3756.06,1.3,Completed
SUP1264,Carmen Cline,East Mitchellside,North Carolina,North,A,Type1,2024-08-27,8,218.03,0.03,780.45,2939.44,2.4,Cancelled
SUP1265,Michelle Medina,North Teresa,Michigan,North,A,Type1,2024-09-28,8,993.81,0.1,9591.47,4569.66,4.9,Completed
SUP1266,Megan Morse,Alisonshire,Washington,West,D,Type1,2025-10-07,4,61.72,0.22,7833.43,112.62,2.5,Pending
SUP1267,Donna Nelson,East Matthew,Tennessee,North,A,Type1,2024-03-30,17,522.03,0.11,7354.71,2226.61,1.5,Pending
SUP1268,Ian Spence,East Brianstad,Virginia,South,C,Type1,2026-03-07,12,746.34,0.23,8995.67,1558.51,1.2,Completed
SUP1269,Robert Curry,West Marcustown,New York,East,B,Type3,2025-11-27,7,81.0,0.27,4730.33,-31.12,1.7,Pending
SUP1270,Parker Weber,New Jesus,Nebraska,North,D,Type1,2024-04-29,13,64.64,0.0,3522.08,1520.97,1.2,Completed
SUP1271,Andrew Hudson,Andrewfort,California,West,C,Type1,2026-01-25,16,878.35,0.11,4826.35,2162.61,1.1,Cancelled
SUP1272,Suzanne Gray,Port James,Louisiana,West,D,Type3,2024-09-27,12,791.9,0.22,1113.85,1061.83,3.1,Pending
SUP1273,Elizabeth Baxter,West Markton,New Hampshire,North,D,Type1,2024-02-28,14,929.88,0.12,8116.99,2229.86,1.2,Cancelled
SUP1274,Gregory Smith,Port Casey,New Jersey,West,B,Type3,2023-07-19,18,206.19,0.23,5526.7,4686.15,1.8,Pending
SUP1275,Deborah Sanchez,Jerryview,Montana,South,D,Type3,2024-10-21,15,812.26,0.22,6236.49,3259.69,4.2,Completed
SUP1276,Darrell Smith,Adamsbury,Kansas,West,D,Type2,2025-06-11,2,920.3,,4535.62,2033.17,1.5,Cancelled
SUP1277,Nicole Kidd,Brookeport,Oklahoma,East,B,Type2,2024-07-05,5,303.0,0.09,8636.89,,4.5,Completed
SUP1278,Melissa Mcmahon,South Cynthia,Ohio,West,B,Type1,2025-05-23,7,856.13,0.14,3324.74,2499.64,1.4,Completed
SUP1279,Jason Parker,North Tony,Massachusetts,East,C,Type3,2026-04-06,16,644.3,0.29,9533.05,-37.66,4.3,Cancelled
SUP1280,Sheri Johnson,Benjaminberg,Illinois,East,B,Type2,2024-09-30,9,296.82,0.03,3766.22,2778.75,4.3,Cancelled
SUP1281,Benjamin King,Elizabethbury,Indiana,South,C,Type2,2025-03-25,16,388.84,0.16,3885.44,,1.8,Pending
SUP1282,Patricia Ramos,Port Tiffany,Iowa,North,A,Type1,2025-06-10,12,240.01,0.1,3592.02,164.8,2.2,Completed
SUP1283,James Smith,Kimside,North Carolina,East,B,Type2,2026-01-01,12,195.54,0.03,4390.05,164.43,2.3,Pending
SUP1284,Dustin Owens,Lake Jennifertown,Indiana,East,A,Type2,2024-04-16,11,353.07,0.09,377.34,2648.77,3.2,Pending
SUP1285,Robert Martinez,Manuelmouth,Louisiana,South,D,Type1,2024-05-23,17,773.34,0.21,3279.59,879.71,3.2,Cancelled
SUP1286,Amy Phillips,West Peterborough,Idaho,West,B,Type3,2023-12-29,9,642.97,0.12,4804.7,4669.89,1.9,Cancelled
SUP1287,Erica Harris,Port Randyberg,Delaware,East,D,Type2,2023-12-27,18,779.73,0.13,2374.83,2733.29,4.5,Cancelled
SUP1288,Daniel Lewis,South Davidberg,Kentucky,North,D,Type3,2025-04-11,1,495.42,0.1,8920.15,732.19,4.7,Completed
SUP1289,Allison Mcdonald,New Karenstad,Illinois,East,B,Type1,2024-12-05,18,954.62,0.29,6757.37,946.79,2.8,Cancelled
SUP1290,Miranda Mejia,Tammymouth,North Carolina,North,C,Type2,2025-08-14,2,843.98,0.05,5965.29,1853.01,2.3,Pending
SUP1291,David Evans,Scottmouth,Georgia,East,A,Type1,2025-03-08,7,105.27,0.29,4789.25,3648.33,1.8,Cancelled
SUP1292,Brandon Salinas,Lake Andrew,Arkansas,South,B,Type3,2023-12-18,13,633.38,0.27,3856.67,249.74,1.9,Cancelled
SUP1293,Rodney Kelly,Lopezfort,Pennsylvania,East,B,Type3,2026-03-08,12,377.41,0.15,8554.3,2595.5,4.9,Pending
SUP1294,Jon Smith,Milesfort,North Dakota,West,D,Type3,2025-11-16,5,550.36,0.03,9661.79,1054.71,5.0,Completed
SUP1295,Daniel Williams,Aaronview,Ohio,South,A,Type2,2025-09-04,19,675.77,0.12,7751.42,3113.68,1.2,Cancelled
SUP1296,Daniel Mcneil,Madisonmouth,Alaska,North,D,Type1,2025-05-18,14,238.43,0.12,7243.38,4867.41,4.0,Pending
SUP1297,Gene Fowler,Lewisfort,New York,North,B,Type2,2025-03-14,15,327.29,0.21,8610.66,3002.52,2.9,Completed
SUP1298,Elizabeth Soto,South Heatherfurt,Maine,South,A,Type3,2023-07-22,13,239.99,0.15,710.96,3172.16,4.4,Pending
SUP1299,Heather Robertson,East Alexandrashire,Connecticut,East,D,Type3,2025-03-19,5,686.26,0.07,986.26,1887.97,1.8,Completed
SUP1300,Lisa Nash,Burtonshire,Alaska,East,C,Type2,2024-06-17,5,791.03,0.25,5264.89,2516.9,3.9,Cancelled
SUP1301,Tami Guzman,East Paul,Tennessee,South,C,Type1,2025-01-26,19,63.72,0.14,2165.48,1575.6,4.8,Cancelled
SUP1302,Mr. Joshua Pace,Osbornport,South Carolina,West,B,Type1,2024-10-13,8,80.55,0.27,6073.04,4424.44,2.3,Cancelled
SUP1303,William Davis,Port Justinside,Wisconsin,North,B,Type1,2026-01-18,18,424.54,0.24,8595.16,4984.92,1.5,Completed
SUP1304,Angela Griffith,,Missouri,West,A,Type1,2026-01-12,10,196.39,0.22,360.38,-379.96,4.9,Pending
SUP1305,Ricardo Solomon,Lopezfurt,Tennessee,East,C,Type1,2025-04-13,3,382.22,0.09,7478.01,2139.0,3.7,Cancelled
SUP1306,Jennifer Miller,Blakeborough,Missouri,East,C,Type1,2024-08-04,4,990.77,0.17,448.38,4924.03,1.8,Completed
SUP1307,James Fields,New Mitchell,West Virginia,South,B,Type3,2026-02-26,5,809.2,0.21,6396.23,3644.11,1.8,Cancelled
SUP1308,Shawn Travis,Jameston,Wyoming,South,B,Type1,2023-08-05,5,637.78,0.07,9640.43,1029.44,3.1,Completed
SUP1309,Megan Baker,Laurieshire,Kansas,West,A,Type1,2024-05-25,9,647.2,,2613.34,611.66,2.0,Completed
SUP1310,Brian Cruz,Lake Laceyfurt,South Carolina,West,C,Type3,2023-07-10,8,121.08,0.3,8380.6,-100.3,1.9,Pending
SUP1311,Robert Sloan,,West Virginia,North,A,Type3,2024-04-02,17,220.75,0.01,6963.77,-214.91,2.5,Completed
SUP1312,Randall Lewis,Bennettland,Idaho,South,A,Type2,2026-05-22,13,820.81,0.25,6884.27,2881.03,4.3,Pending
SUP1313,Sarah Castillo,Aprilmouth,Michigan,North,C,Type3,2025-08-01,8,709.74,0.14,9934.83,2657.55,3.5,Completed
SUP1314,Dennis Warner,East Raymondtown,Ohio,West,B,Type2,2023-08-03,15,852.22,0.02,6294.97,4311.56,1.5,Completed
SUP1315,Christopher Barber,Ryanberg,Utah,East,B,Type2,2024-06-04,8,56.16,0.12,3431.99,2974.16,1.0,Cancelled
SUP1316,Julie Gibbs,South Gabriel,New York,North,A,Type2,2026-02-16,3,112.46,0.01,6773.51,84.0,1.6,Completed
SUP1317,Matthew Bailey,Lake Jennifer,Iowa,North,B,Type2,2023-10-10,17,695.59,0.28,7426.16,3802.63,2.1,Cancelled
SUP1318,Amber Torres,New Deborah,Idaho,North,D,Type3,2025-07-17,15,921.93,0.04,9188.1,3999.54,3.5,Pending
SUP1319,Ryan Beltran,Lake Richardfort,Oklahoma,North,D,Type1,2024-06-20,17,62.85,0.26,998.56,83.23,1.6,Completed
SUP1320,Mrs. Jill Griffin,Robertbury,Montana,West,C,Type1,2025-07-23,3,123.83,0.06,8244.54,1693.69,4.4,Pending
SUP1321,Heather Fisher,West Michelleborough,Georgia,North,B,Type2,2024-06-29,13,562.04,0.18,7704.48,4345.17,4.7,Pending
SUP1322,Kimberly Murillo,New Ricardoburgh,New Jersey,North,D,Type3,2026-02-01,6,734.05,0.16,373.35,3382.07,4.0,Pending
SUP1323,Alicia Love,Hopkinsberg,Massachusetts,East,A,Type2,2024-01-07,14,618.74,0.04,8256.99,1729.06,1.1,Cancelled
SUP1324,Gregory Rodriguez,South Blakeville,Vermont,North,A,Type3,2025-12-22,6,555.38,0.02,740.4,4963.73,4.1,Pending
SUP1325,Michael Greene,Lake Kayla,Wisconsin,North,D,Type1,2023-11-07,6,521.87,0.21,3770.81,4496.01,1.5,Completed
SUP1326,Thomas Jones,Hallside,Texas,South,B,Type3,2025-09-04,3,869.7,0.2,1423.24,2567.12,2.7,Pending
SUP1327,Christopher Herman,Matthewberg,Florida,West,A,Type2,2024-06-01,5,428.56,0.1,4012.03,,2.1,Cancelled
SUP1328,Brandon Richardson,East Annaland,Missouri,East,A,Type2,2025-02-11,19,633.24,0.0,4097.19,572.6,1.6,Completed
SUP1329,Michael Weaver,Port Janiceberg,Colorado,South,B,Type2,2025-01-10,18,329.39,0.29,703.25,-284.07,4.4,Completed
SUP1330,Joel Collins,Kingmouth,Virginia,South,B,Type1,2023-11-18,12,252.7,0.16,2246.65,3335.32,2.9,Cancelled
SUP1331,Maurice Dillon,Boyerburgh,Alabama,North,C,Type3,2026-02-24,14,756.99,0.26,7166.36,920.74,4.0,Completed
SUP1332,Shelby Lopez,Hernandezport,Idaho,South,D,Type2,2023-08-24,1,39.6,0.1,7607.06,1181.45,1.0,Cancelled
SUP1333,Edward Baker,Doyleside,Delaware,South,D,Type1,2024-08-04,10,915.66,0.03,2153.18,189.32,1.9,Completed
SUP1334,Nicole Davila MD,North John,Missouri,South,C,Type2,2023-11-09,4,784.97,0.28,453.23,2040.73,4.1,Cancelled
SUP1335,Richard Jones,Shannonmouth,South Carolina,East,A,Type2,2025-11-11,1,151.47,0.14,9957.48,1737.39,1.0,Completed
SUP1336,Daniel Golden,Deleonfort,Kentucky,East,A,Type2,2025-02-04,13,227.79,0.26,6730.16,4402.33,4.7,Cancelled
SUP1337,Barbara Green,Craigburgh,South Dakota,West,D,Type3,2023-10-06,6,733.46,0.28,7896.95,1279.03,1.1,Completed
SUP1338,Matthew Wilson,Aprilhaven,Michigan,North,C,Type2,2025-06-25,3,40.58,0.19,7924.52,3197.38,4.8,Cancelled
SUP1339,Tyler Dennis,Alvarezville,Arizona,West,B,Type3,2026-05-24,17,411.99,0.18,7065.26,4139.27,2.6,Completed
SUP1340,Ivan Rose,Rothfort,North Carolina,East,D,Type3,2024-10-04,15,394.64,,8717.1,4099.97,1.2,Cancelled
SUP1341,Tara Harrington,Lake Sharonton,Tennessee,North,B,Type2,2024-10-24,12,612.55,0.16,657.0,1377.09,3.8,Pending
SUP1342,Jeffery Campbell,,South Dakota,East,B,Type1,2023-07-05,1,317.68,0.01,4193.36,4656.76,2.5,Cancelled
SUP1343,Bethany Hodges,West Brianmouth,Tennessee,North,D,Type1,2025-02-07,19,274.5,0.29,4489.07,4272.42,4.7,Cancelled
SUP1344,Rebecca Davila,North Samantha,New Hampshire,East,C,Type1,2024-04-11,7,384.91,0.09,4278.08,3140.57,3.1,Pending
SUP1345,Timothy Jones III,North Marcusville,Maine,East,B,Type3,2023-10-01,18,677.18,0.07,1607.59,-377.79,3.7,Completed
SUP1346,Ashley Lawrence,Port Selenaberg,New Mexico,East,B,Type1,2024-07-13,4,911.48,0.21,2566.99,3455.9,4.7,Cancelled
SUP1347,Michael Armstrong,Dennisland,Mississippi,West,C,Type3,2025-01-02,18,291.09,0.27,5626.87,330.9,2.6,Completed
SUP1348,Curtis Johnson,Lake Codyberg,Missouri,South,B,Type1,2023-11-24,16,738.02,0.09,5092.73,-229.06,4.7,Completed
SUP1349,Robin Ball,New Victoria,New Jersey,West,A,Type3,2025-04-01,8,458.34,0.12,7696.71,3254.09,4.6,Pending
SUP1350,Justin Fleming,Rushmouth,Oregon,East,A,Type1,2025-08-19,16,784.75,0.19,2468.28,498.1,3.7,Completed
SUP1351,Jacob Davidson,Lake John,Mississippi,East,D,Type3,2025-06-08,5,119.03,0.1,9309.93,1435.55,2.8,Cancelled
SUP1352,Sarah Gonzalez,Mendozafort,North Carolina,South,B,Type1,2024-07-17,19,346.74,0.2,3373.43,1340.05,3.7,Pending
SUP1353,John Jones,Jeremymouth,North Dakota,South,A,Type3,2023-09-02,18,453.08,0.04,7367.75,3490.68,2.0,Cancelled
SUP1354,Deborah Smith,Port Taylor,Utah,North,B,Type1,2024-04-17,17,541.04,0.26,5125.26,1905.45,4.9,Cancelled
SUP1355,Sherry Williams,Lynchbury,Oklahoma,South,A,Type1,2026-04-03,18,755.83,0.1,2396.8,-163.12,5.0,Pending
SUP1356,Daniel Miller,South Courtney,Kentucky,South,D,Type1,2024-08-18,18,18.22,0.23,774.41,,4.6,Cancelled
SUP1357,Kaylee Thompson,Graveshaven,Virginia,West,B,Type1,2025-07-25,7,120.52,0.03,1314.92,1206.49,3.3,Cancelled
SUP1358,Miguel Clark,Lake Paula,Maryland,North,D,Type2,2025-07-28,9,819.13,0.05,4865.63,,4.4,Pending
SUP1359,Stacey Nguyen,Riverashire,Colorado,South,A,Type3,2025-02-20,2,211.42,0.27,4109.95,3237.13,4.7,Cancelled
SUP1360,Michelle Zavala,Grahamstad,Wyoming,East,D,Type2,2024-04-05,17,267.05,,4701.05,750.98,4.7,Pending
SUP1361,Ryan Garrett,Robertmouth,Pennsylvania,North,B,Type3,2024-04-17,10,100.35,0.29,298.96,3620.74,2.0,Pending
SUP1362,Corey Martin DDS,Normanside,Maryland,North,C,Type1,2023-07-16,6,743.24,0.1,3850.55,2902.03,5.0,Cancelled
SUP1363,Benjamin Sanchez,Lake Shannon,New York,West,A,Type1,2026-02-14,10,777.49,0.3,8287.29,1655.89,1.5,Pending
SUP1364,Eric Petersen MD,Stevenfort,Kansas,East,B,Type1,2025-11-25,15,976.77,0.01,3335.23,519.09,3.6,Pending
SUP1365,Brandon Newman,Port Amyfort,Michigan,West,D,Type1,2024-01-11,8,400.99,0.01,1617.5,1649.01,1.4,Completed
SUP1366,Logan Mcdowell,East Rachel,Alaska,East,A,Type2,2023-09-07,1,589.12,0.23,7155.93,3259.22,4.0,Cancelled
SUP1367,Julia Garza,Lake Aaronstad,North Dakota,South,D,Type1,2026-05-20,4,876.97,0.07,6547.42,-262.3,1.6,Pending
SUP1368,Brian Coleman,Johnsonfurt,California,North,D,Type3,2025-05-22,5,656.38,0.08,858.69,2712.67,4.4,Cancelled
SUP1369,Gregory Le,Port Raymondhaven,North Carolina,West,A,Type2,2025-11-05,17,739.32,,2806.65,-255.98,4.5,Completed
SUP1370,Nicolas Martin,New Kathleen,Iowa,South,C,Type1,2025-06-14,2,188.67,0.22,6324.29,3694.89,3.1,Pending
SUP1371,Andrea Crawford,New Damon,Nevada,East,C,Type2,2024-03-22,4,408.5,0.23,2626.76,991.99,2.3,Cancelled
SUP1372,Karen Cox,Jonesfort,Kansas,South,C,Type3,2026-02-19,9,550.27,0.14,7546.7,4631.83,4.4,Completed
SUP1373,Thomas Hopkins,New Katherineside,Connecticut,South,C,Type3,2024-11-14,12,644.17,0.25,8673.36,2920.64,1.0,Cancelled
SUP1374,Shannon Miller,Lake Marissa,Washington,South,C,Type2,2025-11-14,10,92.75,0.23,456.22,3213.64,2.7,Completed
SUP1375,Zachary Watson,New Marymouth,Oregon,East,A,Type1,2025-08-09,17,869.52,0.22,6375.55,213.38,1.3,Completed
SUP1376,Jasmine Espinoza,West Jennifer,Oklahoma,South,C,Type1,2025-07-01,12,219.37,0.29,8834.84,3675.11,2.5,Completed
SUP1377,Jennifer Sanders,Stephaniehaven,South Dakota,North,D,Type3,2025-12-07,19,33.2,0.04,535.09,1034.67,4.4,Cancelled
SUP1378,Paula Allen,Port Lisaville,Kentucky,South,A,Type3,2025-02-17,2,506.11,0.14,8720.31,4628.88,3.3,Cancelled
SUP1379,Jonathan Beck,West Timothyton,North Carolina,West,D,Type1,2023-10-15,1,80.37,0.06,4175.75,4549.89,2.6,Pending
SUP1380,Adam Thompson,Port Georgechester,Alaska,South,A,Type1,2024-08-10,5,502.56,0.06,2277.37,2682.33,2.0,Cancelled
SUP1381,Margaret Perez,North Aprilshire,Minnesota,South,C,Type3,2024-05-11,5,479.85,,668.05,1306.48,4.1,Completed
SUP1382,Holly Contreras,Meghanview,Pennsylvania,East,D,Type3,2024-07-22,14,977.93,0.17,9530.63,3698.67,2.3,Pending
SUP1383,Alex Bridges,Herrerafurt,South Dakota,West,C,Type1,2025-09-25,9,298.19,0.15,1869.51,-242.16,3.9,Completed
SUP1384,Jessica Mccann,Lake Kayla,California,East,A,Type1,2025-11-07,13,896.4,0.06,6167.77,2651.92,4.1,Pending
SUP1385,Teresa Nash,Timothyview,Mississippi,South,D,Type3,2024-02-09,17,979.94,0.24,4076.59,4713.34,2.8,Cancelled
SUP1386,Stephanie Pennington,West Jackieland,Virginia,South,B,Type3,2026-04-13,16,593.83,0.21,1873.51,1282.14,3.8,Pending
SUP1387,Seth Martinez,Sparkston,Missouri,South,D,Type1,2023-12-17,3,279.14,0.11,7464.51,936.27,3.8,Cancelled
SUP1388,David Vaughan,Lake Sarah,Oklahoma,East,D,Type1,2026-03-02,16,519.83,0.11,5308.75,4169.88,1.3,Cancelled
SUP1389,Bryan Thornton,Hernandezhaven,Nebraska,South,A,Type2,2023-05-29,1,878.38,,9965.7,3438.8,1.7,Completed
SUP1390,Deborah Wheeler,New Nicole,Nebraska,East,A,Type3,2023-07-06,10,973.89,0.11,3911.64,-254.63,1.1,Pending
SUP1391,Maria Solis,Glenhaven,Colorado,West,D,Type1,2024-06-10,14,99.72,0.04,4430.01,2083.94,3.3,Completed
SUP1392,Tara Patterson,North Sherri,Arizona,North,B,Type2,2023-09-06,10,110.54,0.16,9081.9,4933.5,3.9,Pending
SUP1393,Mindy Oconnell,Port Briantown,South Dakota,North,D,Type3,2025-04-06,12,502.91,0.04,7363.67,-455.02,2.4,Completed
SUP1394,Nicole Davidson,Natalieview,Pennsylvania,East,B,Type1,2026-02-18,8,62.01,0.15,5806.32,4159.16,3.6,Cancelled
SUP1395,Stephanie Black,West Joshuamouth,New Hampshire,North,C,Type2,2024-01-02,17,59.24,0.2,2765.78,4893.85,4.8,Cancelled
